Time_Sec,CPU_Percent_Total,Memory_GB
1.0,57.77,3.5498
2.0,68.38,3.7667
3.0,76.8,4.0486
4.01,77.86,4.1995
5.01,82.56,4.2826
6.01,85.51,4.4204
7.01,75.83,4.5413
8.01,73.09,4.7187
9.01,65.05,4.8982
10.01,84.46,5.0913
11.02,84.79,5.2199
12.02,78.41,4.7821
13.02,42.09,4.9017
14.02,90.3,5.1086
15.02,85.48,5.2921
16.02,82.37,5.5195
17.02,49.5,4.8894
18.02,73.3,5.0542
19.03,81.55,5.3849
20.03,90.76,5.7149
21.03,87.69,5.8837
22.03,86.96,5.891
23.03,82.53,6.035
24.03,78.53,6.2093
25.04,76.42,6.3946
26.04,77.47,6.5163
27.04,76.22,6.7092
28.04,78.08,6.9612
29.04,76.05,7.1345
30.04,75.48,7.3493
31.05,75.99,7.516
32.05,73.9,7.6354
33.05,76.68,7.8154
34.05,65.18,8.012
35.05,40.38,8.1021
36.05,35.6,8.194
37.05,41.93,8.2759
38.06,45.6,8.4465
39.06,33.02,8.513
40.06,32.01,8.6021
41.06,36.02,8.698
42.06,39.33,8.8024
43.06,56.95,8.9134
44.07,57.56,9.0529
45.07,39.27,9.1438
46.07,27.56,9.195
47.07,27.57,9.2685
48.07,26.3,9.3589
49.08,27.33,9.4197
50.08,53.83,9.4808
51.08,30.59,9.5527
52.08,26.36,9.6681
53.08,29.56,9.7463
54.08,33.7,9.8772
55.09,38.4,9.9473
56.09,35.33,10.0074
57.09,26.02,10.0688
58.09,35.89,10.2328
59.09,26.33,10.2328
60.09,25.3,10.2901
61.1,26.74,10.3329
62.1,25.57,10.3329
63.1,37.58,10.3348
64.1,29.1,10.3348
65.1,25.4,10.3348
66.1,30.13,10.3348
67.1,31.94,10.3345
68.11,27.72,10.3345
69.11,27.86,10.3345
70.11,26.39,10.3345
71.11,25.49,10.3345
72.11,29.39,10.3345
73.11,27.48,10.3345
74.12,25.89,10.3345
75.12,28.46,10.3345
76.12,30.09,10.3345
77.12,37.64,10.3347
78.12,25.98,10.3347
79.12,38.36,10.3347
80.13,25.36,10.3347
81.13,26.08,10.3347
82.13,26.6,10.3347
83.13,25.15,10.3347
84.13,31.87,10.3347
85.13,28.61,10.3347
86.14,31.17,10.3347
87.14,27.25,10.3347
88.14,65.26,10.4352
89.14,79.31,10.4429
90.14,44.39,10.444
91.14,26.62,10.444
92.15,27.12,10.4358
93.15,25.97,10.4358
94.15,38.35,10.4537
95.15,26.68,10.4537
96.15,25.68,10.4537
97.15,28.0,10.4537
98.15,25.55,10.4537
99.16,28.47,10.4539
100.16,25.28,10.4539
101.16,26.18,10.4539
102.16,28.19,10.4539
103.16,32.6,10.5196
104.16,26.4,10.5197
105.17,28.17,10.5197
106.17,25.56,10.5197
107.17,25.34,10.5197
108.17,26.02,10.5197
109.17,26.37,10.5197
110.17,25.25,10.5197
111.18,25.36,10.5197
112.18,35.03,10.5204
113.18,25.46,10.5204
114.18,25.34,10.5204
115.18,25.25,10.5204
116.18,25.7,10.5204
117.19,25.33,10.5204
118.19,25.35,10.5204
119.19,25.24,10.5204
120.19,25.5,10.5204
121.19,26.35,10.5204
122.19,37.27,10.7022
123.2,25.22,10.7022
124.2,26.12,10.7022
125.2,25.17,10.7023
126.2,25.24,10.7023
127.2,25.23,10.7023
128.2,25.35,10.7023
129.21,25.27,10.7023
130.21,25.27,10.7023
131.21,25.46,10.7023
132.21,25.34,10.8919
133.21,25.36,11.3239
134.21,26.0,11.584
135.22,36.18,11.7541
136.22,25.34,11.7541
137.22,25.63,11.7541
138.22,25.35,11.7541
139.22,25.28,11.7541
140.22,25.26,11.7541
141.22,25.38,11.7541
142.23,25.3,11.7541
143.23,25.25,11.7541
144.23,25.35,11.7541
145.23,25.49,11.7541
146.23,25.47,11.7541
147.23,31.46,11.7565
148.24,31.13,11.7565
149.24,25.88,11.7565
150.24,25.24,11.7565
151.24,25.16,11.7565
152.24,25.39,11.7565
153.24,25.16,11.7565
154.24,25.28,11.7565
155.25,25.37,11.7565
156.25,25.25,11.7567
157.25,25.41,11.7567
158.25,25.26,11.7567
159.25,25.36,11.7567
160.25,35.29,11.7571
161.26,25.25,11.7571
162.26,25.4,11.7571
163.26,25.36,11.7571
164.26,25.36,11.7571
165.26,25.28,11.7571
166.26,25.37,11.7573
167.27,25.24,11.7573
168.27,25.32,11.7573
169.27,25.36,11.7573
170.27,25.45,11.7573
171.27,35.25,11.7586
172.27,25.29,11.7586
173.28,25.26,11.7586
174.28,25.74,11.7586
175.28,25.25,11.7586
176.28,25.35,11.7586
177.28,25.25,11.7586
178.28,27.96,11.7586
179.29,25.3,11.7586
180.29,25.3,11.7586
181.29,29.08,11.7586
182.29,25.36,11.7586
183.29,34.71,11.7586
184.29,25.93,11.7623
185.29,25.24,11.7623
186.3,25.31,11.7623
187.3,25.22,11.7623
188.3,25.13,11.7623
189.3,25.28,11.7623
190.3,25.24,11.7623
191.3,25.65,11.7623
192.31,25.32,11.7623
193.31,25.17,11.7623
194.31,25.26,11.7623
195.31,35.09,11.764
196.31,25.35,11.764
197.31,25.26,11.764
198.32,25.39,11.764
199.32,25.31,11.764
200.32,25.26,11.764
201.32,25.25,11.764
202.32,25.2,11.764
203.32,27.38,11.764
204.33,25.11,11.764
205.33,25.13,11.764
206.33,35.11,11.7689
207.33,25.22,11.7689
208.33,25.35,11.7689
209.33,25.94,11.7689
210.34,25.42,11.7689
211.34,25.33,11.7689
212.34,25.27,11.7689
213.34,25.33,11.7689
214.34,25.23,11.7689
215.34,25.37,11.7689
216.35,25.23,11.7689
217.35,25.33,11.7689
218.35,34.92,11.7719
219.35,25.24,11.7719
220.35,25.26,11.7719
221.35,25.36,11.7719
222.35,25.3,11.7719
223.36,25.24,11.7719
224.36,25.34,11.7719
225.36,25.26,11.7719
226.36,25.34,11.7719
227.36,25.24,11.7719
228.37,25.27,11.7719
229.37,37.18,11.7767
230.37,25.26,11.7767
231.37,25.26,11.7767
232.37,25.33,11.7767
233.37,25.32,11.7767
234.38,25.22,11.7767
235.38,25.36,11.7767
236.38,25.23,11.7767
237.38,25.24,11.7767
238.38,25.31,11.7767
239.38,25.27,11.7767
240.38,34.97,11.7796
241.39,25.25,11.7796
242.39,25.46,11.7796
243.39,25.25,11.7796
244.39,25.25,11.7797
245.39,25.37,11.7797
246.39,25.25,11.7798
247.4,25.37,11.7798
248.4,25.3,11.7798
249.4,25.37,11.7798
250.4,25.26,11.7798
251.4,25.32,11.7798
252.41,39.9,11.8965
253.41,25.26,11.8965
254.41,25.39,11.8965
255.41,25.41,11.8965
256.41,25.27,11.8965
257.41,25.45,11.8965
258.41,25.47,11.8965
259.42,25.25,11.8965
260.42,25.57,11.8965
261.42,25.25,11.8965
262.42,25.3,11.8965
263.42,25.35,11.8965
264.42,32.63,11.9632
265.42,25.74,11.9632
266.43,25.27,11.9632
267.43,25.34,11.9632
268.43,25.3,11.9632
269.43,25.31,11.9632
270.43,25.39,11.9632
271.43,25.27,11.9632
272.44,25.31,11.9632
273.44,25.34,11.9632
274.44,25.25,11.9632
275.44,25.37,11.9632
276.44,25.49,11.9638
277.44,25.35,11.9638
278.45,25.3,11.9638
279.45,25.24,11.9638
280.45,25.36,11.9638
281.45,25.24,11.9638
282.45,25.42,11.9638
283.45,25.24,11.9638
284.46,25.33,11.9638
285.46,25.27,11.9638
286.46,25.24,11.9638
287.46,26.53,11.9638
288.46,25.23,11.9638
289.46,25.35,11.9638
290.47,26.98,11.9638
291.47,25.24,11.9638
292.47,25.39,11.9638
293.47,25.25,11.9638
294.47,25.34,11.9638
295.47,25.26,11.9638
296.48,25.54,11.9638
297.48,25.26,11.9638
298.48,25.44,11.9639
299.48,25.44,11.9639
300.48,25.27,11.9639
301.48,25.35,11.9639
302.49,25.29,11.9639
303.49,25.35,11.9639
304.49,25.25,11.9639
305.49,25.27,11.9639
306.49,25.37,11.9639
307.49,25.25,11.9639
308.5,25.35,11.9639
309.5,25.81,11.9643
310.5,25.37,11.9643
311.5,25.26,11.9643
312.5,25.29,11.9643
313.51,25.36,11.9643
314.51,25.24,11.9643
315.51,25.25,11.9643
316.51,30.41,10.8645
317.51,74.65,4.9705
318.52,84.15,5.2803
319.52,85.55,5.514
320.52,87.65,5.8681
321.52,90.52,5.8737
322.52,81.16,6.1183
323.52,77.42,6.3327
324.52,77.12,6.4765
325.53,76.15,6.6542
326.53,76.38,6.8029
327.53,77.56,7.0237
328.53,75.93,7.1422
329.53,76.54,7.3339
330.53,76.83,7.4741
331.54,69.16,7.5964
332.54,40.21,7.7475
333.54,44.6,7.9531
334.54,45.86,8.0651
335.54,30.68,8.1462
336.54,26.2,8.2223
337.55,26.5,8.3099
338.55,28.12,8.4546
339.55,35.57,8.5149
340.55,36.7,8.5964
341.55,31.83,8.6853
342.55,33.37,8.7744
343.56,45.82,8.8932
344.56,29.28,9.0017
345.56,33.58,9.1068
346.56,27.53,9.1523
347.56,26.37,9.2018
348.56,30.91,9.2698
349.57,25.86,9.3492
350.57,48.44,9.4056
351.57,38.65,9.4557
352.57,28.78,9.5253
353.57,31.41,9.6271
354.57,26.69,9.6991
355.58,25.73,9.7938
356.58,35.61,9.9028
357.58,25.88,9.9506
358.58,27.95,9.9979
359.58,25.38,10.0559
360.58,35.61,10.2308
361.58,25.35,10.2308
362.59,25.33,10.2555
363.59,25.52,10.331
364.59,27.46,10.331
365.59,31.06,10.331
366.59,29.62,10.331
367.59,26.55,10.331
368.6,26.03,10.331
369.6,25.7,10.331
370.6,32.64,10.3312
371.6,27.08,10.3312
372.6,26.33,10.3312
373.6,25.35,10.3312
374.61,25.25,10.3312
375.61,26.59,10.3312
376.61,32.19,10.3325
377.61,25.62,10.3324
378.61,27.05,10.3324
379.61,30.32,10.3324
380.62,31.27,10.3324
381.62,25.34,10.3324
382.62,44.94,10.3324
383.62,26.28,10.3324
384.62,26.11,10.3324
385.62,27.12,10.3904
386.63,25.4,10.4327
387.63,25.34,10.4327
388.63,25.24,10.4327
389.63,25.24,10.4327
390.63,28.73,10.4328
391.63,25.27,10.4328
392.64,69.32,10.4427
393.64,61.03,10.4447
394.64,32.78,10.4447
395.64,26.73,10.4447
396.64,26.01,10.439
397.64,37.27,10.4593
398.65,26.6,10.4593
399.65,25.99,10.4593
400.65,29.07,10.4593
401.65,26.06,10.4593
402.65,27.67,10.4593
403.65,25.96,10.4593
404.66,35.37,10.5221
405.66,25.63,10.5221
406.66,27.68,10.5221
407.66,25.45,10.5221
408.66,25.24,10.5221
409.66,26.07,10.5221
410.67,25.31,10.5221
411.67,34.96,10.5227
412.67,25.38,10.5227
413.67,25.44,10.5227
414.67,25.35,10.5227
415.67,25.8,10.5227
416.68,25.7,10.5227
417.68,25.77,10.5227
418.68,25.5,10.5227
419.68,36.91,10.7046
420.68,26.7,10.7046
421.68,25.12,10.7046
422.68,27.14,10.7048
423.69,25.16,10.7048
424.69,25.22,10.7048
425.69,25.27,10.7048
426.69,25.23,10.7048
427.69,25.83,10.9292
428.7,25.31,11.3571
429.7,37.0,11.7594
430.7,25.24,11.7594
431.7,25.32,11.7594
432.7,25.44,11.7594
433.7,25.35,11.7594
434.71,25.23,11.7594
435.71,25.23,11.7594
436.71,25.35,11.7594
437.71,25.23,11.7594
438.71,25.16,11.7594
439.71,35.74,11.7608
440.71,25.31,11.7608
441.72,25.25,11.7608
442.72,25.3,11.761
443.72,25.24,11.761
444.72,25.35,11.761
445.72,25.25,11.761
446.72,25.34,11.761
447.72,25.28,11.761
448.73,25.25,11.761
449.73,28.45,11.761
450.73,34.01,11.7619
451.73,25.24,11.7619
452.73,25.47,11.7619
453.73,25.28,11.7619
454.73,25.25,11.7619
455.74,25.77,11.7619
456.74,25.16,11.7619
