Time_Sec,CPU_Percent_Total,Memory_GB
1.0,57.54,1.7188
2.0,64.42,1.9526
3.0,68.31,2.1835
4.01,72.5,2.3194
5.01,81.71,2.4242
6.01,84.46,2.5416
7.01,85.35,2.7358
8.01,78.78,2.8021
9.01,77.06,2.9649
10.01,82.81,3.1471
11.01,76.31,3.3258
12.02,86.67,3.5137
13.02,82.76,3.7294
14.02,75.44,3.138
15.02,80.47,3.3547
16.02,78.28,3.7028
17.02,88.19,3.8237
18.03,85.52,4.09
19.03,81.71,4.423
20.03,80.46,4.7138
21.03,76.55,4.9677
22.03,76.83,5.2494
23.03,77.4,5.5571
24.03,76.68,5.7883
25.04,76.22,5.9882
26.04,75.7,6.1705
27.04,76.2,6.4317
28.04,75.55,6.5838
29.04,72.62,6.6942
30.04,55.29,6.8194
31.05,48.04,6.981
32.05,43.04,7.1014
33.05,45.49,7.1984
34.05,59.01,7.3607
35.05,36.3,7.5001
36.05,34.92,7.6355
37.06,36.49,7.7082
38.06,30.72,7.8133
39.06,26.77,7.893
40.06,48.4,7.9682
41.06,39.56,8.1297
42.06,42.68,8.3041
43.06,26.83,8.3562
44.07,25.71,8.3562
45.07,47.3,8.3562
46.07,35.47,8.3562
47.07,25.51,8.3562
48.07,28.47,8.3562
49.07,52.65,8.3983
50.07,27.29,8.4563
51.08,33.74,8.4563
52.08,40.0,8.4565
53.08,25.38,8.4565
54.08,28.7,8.4565
55.08,26.11,8.4565
56.08,29.86,8.4565
57.09,36.1,8.4565
58.09,26.73,8.4565
59.09,25.24,8.4565
60.09,29.92,8.4565
61.09,28.45,8.4565
62.09,25.23,8.4565
63.1,40.86,8.4565
64.1,34.71,8.4565
65.1,46.08,8.4565
66.1,30.38,8.4565
67.1,27.43,8.4562
68.1,25.82,8.4562
69.11,26.37,8.4562
70.11,25.38,8.4562
71.11,25.31,8.4562
72.11,34.28,8.4562
73.11,50.63,8.4565
74.11,57.14,8.4566
75.12,69.12,8.4572
76.12,73.7,8.458
77.12,67.04,8.4582
78.12,56.16,8.4583
79.12,69.41,8.4877
80.13,78.46,8.8548
81.13,37.78,8.8551
82.13,29.01,8.8551
83.13,29.67,8.8551
84.13,25.66,8.8551
85.13,25.91,8.8551
86.13,30.64,8.8551
87.14,27.06,8.8551
88.14,25.16,8.8551
89.14,25.37,8.8347
90.14,25.19,8.8348
91.14,25.33,8.8348
92.14,25.35,8.8348
93.15,25.31,8.8348
94.15,25.35,8.8348
95.15,25.28,8.8348
96.15,25.38,8.8348
97.15,25.26,8.8348
98.15,27.52,8.8348
99.16,25.36,8.8348
100.16,25.28,8.8348
101.16,25.48,8.8348
102.16,34.55,8.8348
103.16,27.69,8.8348
104.16,25.28,8.8348
105.17,25.25,8.8348
106.17,25.51,8.8348
107.17,25.18,8.8348
108.17,25.24,8.8348
109.17,25.38,8.8348
110.17,25.24,8.8348
111.17,53.38,8.8348
112.18,77.41,8.8353
113.18,35.01,8.8353
114.18,26.74,8.8353
115.18,30.82,8.8353
116.18,25.33,8.8353
117.18,26.15,8.8353
118.19,25.27,8.8353
119.19,27.47,8.8353
120.19,25.73,8.8353
121.19,25.25,8.8353
122.19,25.38,8.8353
123.19,25.46,8.8352
124.2,25.34,8.8352
125.2,25.27,8.8352
126.2,35.3,8.8356
127.2,34.2,9.0121
128.2,25.27,9.0121
129.2,25.37,9.0121
130.21,25.23,9.0121
131.21,25.36,9.0121
