Conflict;Kind;MatchedTraversedLine;CSV_ClassName;CSV_MethodName;CSV_SourceCodeLineNumber
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 207, 'UnitStatement': 'l0.<java.lang.String: char[] value> = $stack7', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:207)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 207, 'UnitStatement': 'l0.<java.lang.String: char[] value> = $stack7', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:207)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 207, 'UnitStatement': 'l0.<java.lang.String: char[] value> = $stack7', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:207)']};source;at java.lang.String.<init>(String.java:207);java.lang.String;public void <init>(char[], int, int);207
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 426, 'UnitStatement': 'l0.<java.lang.String: char[] value> = $stack5', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at java.lang.String.<init>(String.java:491)', 'at java.lang.String.<init>(String.java:426)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 196, 'UnitStatement': '$stack16 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:196)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 196, 'UnitStatement': '$stack16 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:196)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 196, 'UnitStatement': '$stack16 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:196)']};source;at java.lang.String.<init>(String.java:196);java.lang.String;public void <init>(char[], int, int);196
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.<init>(String.java:192);java.lang.String;public void <init>(char[], int, int);192
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 198, 'UnitStatement': '$stack10 = lengthof l1', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:198)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 198, 'UnitStatement': '$stack10 = lengthof l1', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:198)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.<init>(String.java:192);java.lang.String;public void <init>(char[], int, int);192
{'Kind': 'source', 'ClassName': 'retrofit.android.AndroidLog', 'MethodName': 'log', 'SourceCodeLineNumber': 17, 'UnitStatement': 'i = 0', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:17)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'sink', 'ClassName': 'retrofit.android.AndroidLog', 'MethodName': 'log', 'SourceCodeLineNumber': 18, 'UnitStatement': '$stack5 = i + 4000', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:18)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'source', 'ClassName': 'retrofit.android.AndroidLog', 'MethodName': 'log', 'SourceCodeLineNumber': 17, 'UnitStatement': 'i = i + 4000', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:17)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'sink', 'ClassName': 'retrofit.android.AndroidLog', 'MethodName': 'log', 'SourceCodeLineNumber': 18, 'UnitStatement': '$stack5 = i + 4000', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:18)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 204, 'UnitStatement': '$stack4 = lengthof l1', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:204)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 204, 'UnitStatement': '$stack4 = lengthof l1', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:204)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.<init>(String.java:192);java.lang.String;public void <init>(char[], int, int);192
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 204, 'UnitStatement': '$stack5 = $stack4 - l3', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:204)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 204, 'UnitStatement': '$stack5 = $stack4 - l3', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:204)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': '<init>', 'SourceCodeLineNumber': 192, 'UnitStatement': '$stack17 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)', 'at java.lang.String.<init>(String.java:192)']};sink;at java.lang.String.<init>(String.java:192);java.lang.String;public void <init>(char[], int, int);192
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1969, 'UnitStatement': '$stack8 = l0.<java.lang.String: char[] value>', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1969, 'UnitStatement': '$stack8 = l0.<java.lang.String: char[] value>', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1960, 'UnitStatement': '$stack15 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1960)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1960, 'UnitStatement': '$stack15 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1960)']};sink;at java.lang.String.substring(String.java:1960);java.lang.String;public java.lang.String substring(int, int);1960
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1969, 'UnitStatement': '$stack9 = lengthof $stack8', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)']};source;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;415
{'Kind': 'source', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1969, 'UnitStatement': '$stack9 = lengthof $stack8', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:415)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1969)']};source;at java.lang.String.substring(String.java:1969);java.lang.String;public java.lang.String substring(int, int);1969
{'Kind': 'sink', 'ClassName': 'java.lang.String', 'MethodName': 'substring', 'SourceCodeLineNumber': 1960, 'UnitStatement': '$stack15 = new java.lang.StringIndexOutOfBoundsException', 'TraversedLines': ['at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438)', 'at retrofit.android.AndroidLog.log(AndroidLog.java:19)', 'at java.lang.String.substring(String.java:1960)']};sink;at retrofit.RestAdapter.logAndReplaceResponse(RestAdapter.java:438);retrofit.RestAdapter;private retrofit.client.Response logAndReplaceResponse(java.lang.String, retrofit.client.Response, long) throws java.io.IOException;438
